utterance,intent
엉 캐시백 안되면 큰일인데,일상
벌써 시간이 이렇게 됐네 하하,일상
키키 옹 그냥 하면 하는 건데 또 이제는 나이 드니까 제대로 하고 싶어서,일상
나는 지금 존버 중!,일상
그 사람은 가정은 있었어?,일상
시어머니가 항상 말을 차갑게 해서 마음이 꽁꽁 어는 것 같아,자존감저하
너무 자존심도 상하고.,자존감저하
"키키 나 플스, 받고 싶다, 동생아,",일상
맨날 시켜 먹은 데다 시켜 먹게요,일상
어 있어,일상
빨리 안 낫는것 같아서 너무 초조해.,초조함
따로 칫솔만 들고 가 나는,일상
아기 가지고서 학교를 계속 다니려니 너무 피곤하고 몸도 무겁다,피로
오 키키 동물 관련해서 많이 보네,일상
거기 괜찮다고 하던데?,일상
딱딱이야?,일상
사춘기 시절부터 잔잔하게 불안했어요,불안
응 아니야 키키 맞춰바바,일상
엄마가 너무 보고 싶긴 한데 그 이미지 때문에 너무 힘들어요.,슬픔
아 그렇구나 나는 맨날 남의 점심이 궁금하데,일상
다들 슈퍼 마리오 게임 해본 적 있어?,일상
이거 진짜 감기 걸리기 딱 좋은 날씨,일상
그러다 요즘 들어서 잠이 너무 안 오더라구요.,불면
원래는 우울감을 느끼는 성격이 아닌데 요새는 계속 우울해요.,우울감
"아이고, 밖에 직원이 하나도 없었어?",일상
1차에 부작용 경험했는데 2차를 어떻게 맞겠어,일상
근데 활동 안 할 때는 엄청 폭식하게 된단 말이야.,식욕증가
입맛도 없고 잠도 안 오고 기분이 자꾸 축 쳐지네요.,식욕저하
힘든 일이 겹치니까 나도 더 이상 버틸 수가 없더라.,무기력
감정이 진정이 안 되고 아무것도 아닌 일에 울음이 터져,슬픔
맘에 드는 건 계속 나타날거야 키키,일상
자영업자로 도전해볼까? 키키 맞지... 스펙을 더 쌓아야하나...,일상
월200이라던데 저금 300할거 100밖에 못해서 부담되고 키키,일상
첫째는 괜찮았는데 둘째 낳고 나서는 산후우울증이 좀 있었어요.,우울감
우린 사직은 월세 겨우가려나,일상
집에 오는데 모두 다 박살 내고 싶고 죽이고 싶었어.,분노
체력이 너무 약해서 걱정이긴 해.,초조함
어어 그리 하자,일상
몇 십 년전에 봤는데 키키 아직도 여운에 남아 키키,일상
쥐 죽은 듯이 왔다 가,일상
인생이 다 무슨 의미냐고. 이러다 미칠지도 몰라.,자살충동
다른 배우들이 쟁쟁해서 비교될걸,일상
잠 깨도 그냥 누워만 있어,불면
작은 일도 그냥 넘기지 못하겠어,분노
아빠도 없어서 힘든데 엄마까지 이러니까 정말 너무 죽고 싶었고,자살충동
저는 왜 이렇게 못난 인간일까요,죄책감
자기 결혼해서 젤 행복했을때가 언제야,일상
회사언니 백신 맞은거때문에...오늘 몸살끼 있다고하더라,일상
오... 진짜 싫다,일상
"응, 그리고 몰상식한 사람들이 대리 주차를 시키기도 했었나 봐",일상
자꾸 업무가 줄어드니까 탈력감 생겨,피로
남편이 너무 신경질적으로 변해서 충격 받고 그 이후로 행동이 느려졌어,초조함
키키 아아도 점심으로 쳐야 하는 거가? 키키,일상
난 보람 없어도 되니까 돈,일상
출근만 하면 입맛도 뚝 떨어지고 무기력해져,식욕저하
계속 겉도는 기분이 들어,외로움
그래도 군데는 세금이 안 붙잖아,일상
맞아 오늘부터 영화관 12시까지 한대,일상
새아버지가 내 인생을 망쳐버릴것 같아서 너무 신경쓰여,자존감저하
진짜로 세상이 무너지는 것 같아,슬픔
키키 진짜 그렇겠다 싸이버거라니 난 군대 안 갈래,일상
"헐, 사람이 어캐 그럴 수가 있어?",일상
그래야 에너지가 발산되거든 키키,일상
키키 그게 돼?,일상
비 안오면 다행이지 키키,일상
예승이 보고 너무 슬펐어 키키,일상
불안하니까 아무 생각이 안 나,불안
온몸에 힘이 빠지는 데 도움을 청할 수가 없는 거야.,피로
다운증후군일 수도 있다는데 너무 죄책감이 밀려와,죄책감
요즘 정말 최고로 찌뿌둥한 거 같아,피로
저는 싫어서 싫다는데 계속 하네요,일상
어... 이한테 미안할 듯...,일상
컴활은 어렵지,일상
싱글 생활만 하는 사람들 보면 패배감에 사로잡혀서 눈물이 나,우울감
누나도 맛난 거네,일상
"계속 눈물만 나고, 내 신세가 너무 한심하고, 앞으로 어떻게 해야 할 지 모르겠고",자존감저하
키키 부럽노...,일상
맞아 그럴 꺼 같아 뭐 한 번 새로운 경험 했다 치면 되니까 괜찮아,일상
어우 너무 힘들어,일상
온 기운이 다 빠져 나간다고 해야 하나.,피로
그게 그렇게나 재밌나?,일상
예전에 연애할 때는 거의 매일 여자친구한테 화내고 싸웠었어.,감정조절이상
만삭이 되니까 몸도 힘들고 짜증이 나 죽겠어,초조함
매일 밤마다 불안하고 이불 뒤척이는 소리에도 초조했어.,불안
베놈 나왔다 하던데...,일상
밤만 되면 더 우울하고 생각이 많아.,우울감
사상에서 타면 삼천포 직행?,일상
온몸에 힘이 쭉 빠지고 눈 앞이 다 캄캄해지더라구요.,피로
아르바이트처럼 잠깐잠깐 하는 일은 이제 지쳐요.,무기력
자꾸 뛰어내려야겠단 생각만 해,자살충동
예쁜 처녀들 지나다닐 때 보면 마음이 답답하고 패배감이 들어,우울감
나도 떠서 내용이랑 기사를 봤는데 석궁을 이용해서 고양이를 잡았다면서 채팅방에 사진이랑 글을 올렸대.,일상
왠지 모를 허망함이 느껴지고 화나는 아침이야,분노
날씨때문인지 정신이 막 가물가물해지네,불면
근데 또 나는 왜 이렇게 태어났지 싶어서 더 우울해지고,우울감
매일 밤마다 남편과 만난 걸 후회해,슬픔
너무 힘들어서 죽고 싶었어요. 그거밖에 도망칠 방법이 없으니까.,자살충동
넌 잘할 거야,일상
살려는 마음이 안 들어,자살충동
괜히 잘할 수 있다고 나댔다가 다 망친 거 같아,죄책감
술이 겁나 땡기겠네요 상상만 해도,일상
요즘 너무 스트레스 받아서 힘들다,무기력
우리는 종전 해도 부동산은 남의 일인가요... 키키,일상
왜 이렇게 자기가 어려운지 모르겠다,불면
대사 하나하나가,일상
살면서 힘들었지.,무기력
아. 배가 아프다...,일상
가만히 있는 게 어려워서 바깥에 외출하기가 부끄러워,초조함
호르몬 때문인지 소심해지고 작은 일에도 서러워진 것 같아,슬픔
집중력 제로라서 하기 싫다,집중력저하
내가 남편의 수치가 된 거 같아,죄책감
이제부터,일상
뭐든 게 지루하고 시간이 너무 느리게 가는 것 같아,무기력
어떻게 나한테 이럴 수 있는지 믿을 수 없을 만큼 어이없고 미워,분노
예쁘게 차려 입어봐도 내가 너무 못 생긴 것 같아.,자존감저하
신과함께? 그거 웹툰으로 나온 거 아닌가?,일상
두 개 다 다녔어?,일상
아옹 성형이나 하고 싶어 다이어트 넘 힘들어,일상
그렇죠? 키키 그래서 큰 차가 필요해요,일상
혼날 만두,일상
어뜩해 넘 걱정이네요,일상
뭔가 다른 나라 분장은 더 무서울 것 같아,일상
요즘 자꾸 우울한 이유가 뭘까,우울감
최대한 멀리 갔었던 것 같아,일상
혼자 가면 무서울 듯,일상
"좀 중요한 면접이 있는 날이었는데, 너무 떨려서 쓰러진 적도 있어.",초조함
여기 산책로가 좋아!,일상
깡통주택 얘기 들어봤어?,일상
어허... 웃으면 안대... 난 피해자라구,일상
만사가 힘들어서 그런지 성욕이 떨어진 것 같아요,불면
머릿속이 뒤죽박죽이라 생활이 불안정해,초조함
퇴근할 때 후배가 나 때문에 기분 상하진 않았을까 싶은 생각이 들어,죄책감
푸들은 귀엽기라도 하지,일상
근데 그렇게 걸리니까 빡치는 거야.,분노
원인이라도 알면 좋을 텐데 그것도 모르겠으니까 너무 답답하다.,초조함
오 진짜? 여자친구랑 가봐야겠다,일상
겨우 자도 금방 깨고 그러니까 하루 종일 피곤하고,불면
진짜 알아서 살이 빠졌음 좋겠다,일상
부럽네요 저도 술을 술술 먹으면 좋겠어요,일상
저 아는 분은 영화 정말 좋아하셔서 그런 거 몇번 가보셨었는데 진짜 재미 있대요,일상
딸 애가 핸드폰 바꾸고 싶다고 조르는데 나도 모르게 귀찮게 굴지 말라고 화를 내버렸어.,감정조절이상
그 자리를 다 엎어버리고 싶었어,분노
이유없이 수면 장애가 생겼어,불면
대전 최고의 맛집은 어디야,일상
나 손톱이 정말 가늘어졌다?,일상
한꺼번에 많이 먹게 되는 거 같아.,식욕증가
임요한이요? 기욤페트릭도 있었는데.,일상
자괴감 때문에 출근하기 싫어,죄책감
응 그 학원 가야겠어,일상
좋아하는 걸 봐도 즐겁지가 않아,무기력
요새 남편이랑 싸움이 잦아서 너무 피곤하고 멍해,피로
글쎄... 뭔가 이유가 있겠지.,일상
친구가 너 좀 우울해 보인다는 거예요. 말도 횡설수설하고.,우울감
오 한일전은 무조건 봐야죠,일상
그때 외과 전문의였잖아 운이 좋았지,일상
왜 나만 이렇게 힘든건지 모르겠어,자존감저하
내가 너무 수선 떨었던 거 같아,죄책감
조기교육 비용은 얼마나 생각하시나요?,일상
그래서 그런지 모르겠는데 항상 미래에 대한 불안한 생각이 있었어.,초조함
살이 불어버리는 걸 어떻게 할 수가 없어,식욕증가
맞지 병사들 컨디션이 다운되서 훈련이 힘들듯,일상
오빠는 운동 좋아하는 거 있으세요? 키키,일상
"자려고 해도 눈이 말똥말똥해서, 다른 짓을 좀 하다 보면 새벽 4시 쯤 되는 거 같아요.",불면
"너희는 남,여가 다 같이 여행가는 것에 대해서 어떻게 생각해?",일상
아 키키 조카들한테 설탕덩어리를 주는 거야 ?,일상
지난주 금요일에 자살하려고 했어요,자살충동
너희는 두 아들 돌보느라 힘들겠지만 요즈음엔 두아들 재롱에 흐뭇하고 행복할때가 많을것 같다.,일상
가격이 비싸려나?,일상
마이너스 20만원이야,일상
아 우리 집에 뚝배기 있음,일상
가격이 안 예뻐서 글치,일상
최근에 식욕이 많이 줄었어,식욕저하
뭐 경기 조작 사건도 있고 그랬다더라고요 여론이 난리에요,일상
침대에서 화장실 갈 힘도 없어서 그냥 누워만 있었어요.,피로
꾸미고 다녔던 시절이 너무 그립고 다시 돌아오지 나날 같아서 서글퍼진다,슬픔
맞아 초코파이도 엄청 좋아하지 키키,일상
어느 나라 춤이야?,일상
오! 키키 니도 당근 해 봤구나?,일상
소화불량이 진짜 심해요,식욕저하
다시 여드름 패키지 같은 거 끊어서 다녀야 하나,일상
어떡해 이제 추우지면 건조해진다...,일상
진짜 너무 죽여 버리고 싶었어.,분노
아니 이름이 진짜 절묘 하시네 키키 키키,일상
빨리 보고 싶어.,슬픔
그 정도 크기로 하긴 하지 키키 근데 약간 그런 생각도 해,일상
뉴스 헤드라인만 훅 훑어봐도 안타까워짐 내 인생이,일상
소파에 늘어져서 TV만 보지,불면
그럴때는 찌매만 열어야지 키키,일상
우리 같이 봐보자,일상
나 확 죽어버릴까봐,자살충동
좀 지나보니까 제가 그때 우울했던 거 같아요.,우울감
뭐 어디 나가고 싶지도 않고 내가 너무 징그러워서 그냥 하루종일 우울해.,우울감
이제 곧 고3인데 너무 불안해.,불안
나 사실 돌싱이야...,일상
케이크 묵으면대징,일상
다리가 덜덜 떨려,일상
학교를 왜 가는지 모르겠어.,감정조절이상
하루에 한 끼만 먹으니까 살이 빠졌어,식욕저하
힐링 그자체네 키키,일상
난 치킨은 뼈가 진리라고 생각하는데,일상
눈물이 왜 안 멈추는지 나도 모르겠어,슬픔
내가 너무 못난 것 같고 자신감도 없어.,자신감저하
어떻게 이렇게 내 마음대로 안 될 수가 있을까,우울감
신랑 때문에 너무 짜증나,초조함
이런저런 걱정이 많아서 잠도 못 자고 있고요.,초조함
처갓집 가호점 키키 휴,일상
그러면 수수료를 안 올리는게 아니라 점차 내린다고 해야 하는거 아니야?,일상
당근이죠! 오징어게임이 대세... 요즘엔 키키,일상
슬럼프 때문에 일을 관뒀어,피로
연애를 하지 않으면 너무 자신감이 없었어.,자신감저하
바비큐도 괜찮거든,일상
"아니 화, 목, 토 했었어.",일상
환자가 많아서 큰일이네,일상
응 그냥 말해주는데 하루에 학원을 서너개씩 다닌다더라구,일상
티비 광고에 게임 광고 천지,일상
오늘은 붕어빵 딸 내가 재우겠음.,일상
오 아이티큐는 뭐야?,일상
요즘 회사 가면 일도 제대로 못 하고 그래서 더 신경이 날카로운 거 같아,초조함
"하긴, 내차도 캠핑은 힘들어, 키키",일상
응 김새롬인가? 그 여자 주인공도 엄청 컸잖아 지금,일상
나 확 죽으려고,자살충동
와 근데 이거 서울 사는 깍쟁이들은 모르더라,일상
다행히 보험 들었어서 괜찮아,일상
이제는 하고 싶은 게 아무것도 없네.,무기력
대박 키키 30프로 나왔어 키키,일상
성공한 만큼 정당한 요금은 지급해야 맞지,일상
아빠는 검정색이니까 얼룩이 안생기잖아 난 비슷한 색 찾기도 어려워서 안될 듯...,일상
원래 약 먹는 걸 싫어해서 버티다가 결국 너무 힘들어가지고,무기력
결혼한 게 후회돼서 눈물이 나요,슬픔
키키 어머니가 쿨하시다,일상
