utterance,intent
움직이기도 싫은데 확 죽어버렸으면 좋겠다,자살충동
임신하고 몸이 안 좋으니까 너무 고통스럽더라,절망감
차비도 아깝고 솔직히 친척들 보는 것도 스트레스예요.,무기력
나 천재 같아,일상
그리고 내가 2월에 입대를 하는데 군대 가면 힘들 것 같아서 걱정돼.,초조함
사람들한테.. 특히 우리 친정에 피해만 입히는 것 같아서 차라리 죽는게 낫다는 생각이 들더라구요.,자살충동
잠을 맛보기만 하는 기분이야,불면
너무 괴롭고 힘들어.,무기력
처음 입사일부터 지금까지 하루도 마음 편히 자본 적이 없어요.,불면
컨디션 저하에 의욕저하 오지는 것 같아,무기력
살찌는 게 너무 빨라서 비만이 돼버렸어,식욕증가
청소를 안 했더니 먼지 쌓였어,일상
파도가 너무 슬퍼보였어.,슬픔
10시간을 자도 졸리니까 미치겠네,불면
하도 몸을 움직여서 깰 수밖에 없어요,불면
마음이 안정이 안 되는데요,불안
나는 그냥 몸이 무거워서 모임에 잘 못 나가는 거뿐인데 친구들이 배신당했다고 생각하나봐,죄책감
우리가 이제 나이가 있으니까 부모님도 현실적으로 생각을 하라고 걱정을 하는 건데..,죄책감
첫직장 출근,일상
죽으면 모든 게 다 끝나고 편해질 것 같아서 그러고 싶더라.,자살충동
최저 시급이 많이 오른 거 아시죠?,일상
기분이 좀 쎄했어. 무슨 말을 하려고 저러나,우울감
말아먹을 거 같은 느낌에 도전을 못 하겠어,죄책감
뭘 해도 죄책감이 사라지지 않아,죄책감
내 의지로 안되는 일인가봐,일상
주변 사람들한테 짜증을 많이 내요.,초조함
오줌 참으면 큰 병 된다는데,초조함
이번 사업 못 따낸 건 다 나 때문이야,죄책감
의욕은 없는데 초조한 맘만 커서 누가 무슨 얘기를 해도 집중이 안 돼,초조함
젖 도니까 입맛이 떨어지고 우울해,우울감
내가 세상을 기만하고 있어,죄책감
중고 거래 했어,일상
내가 감정을 스스로 절제를 못하는거 같아서.,감정조절이상
갑자기 모든 일에 흥미가 안 생기는 것 같아,무기력
약이라도 한 것처럼 몽롱하니까 계속 어디에 부딪쳐,불면
길에서 담배 피우는 사람 싫어,일상
봄이 되니까 더 억울한 맘이 생긴다,죄책감
"한강에 가면 유독 그런 생각해요. 빠져 죽을까. 빠지면 구출 될까, 한번에 죽을까.",자살충동
주변이 어두워지면 걱정이 더 많아져,초조함
신혼집 꾸미고 싶어,일상
차 소리만 들려도 눈물이 나.,슬픔
감정 조절이 좀 어렵기 한 것 같아,감정조절이상
식욕 제로야,식욕저하
날씨가 진짜 덥다,일상
나 대박으로 소심하다,자신감저하
혼자 지내니까 오히려 더 적게 자는 것 같아,불면
내 존재가 먼지처럼 느껴지니까 사는게 괴롭더라,자존감저하
혼자 깊은 감옥에 갇혀서 못 빠져나오는 느낌?,우울감
내가 너무 한심해서 괴롭다,자존감저하
그게 어떻게 모은 돈인데 그때 일만 생각하면 잠도 안 와.,불면
이 불안감이 어디서부터 오는지 모르겠어.,불안
내 자식인데도 너무 얄미워.,분노
사람들한테 상처를 받으면서 자존감도 많이 낮아진 느낌이야,자존감저하
그래도 잠자기가 힘드렁.,불면
하루종일 불안하고 초조해.,불안
우리집에 놀러와,일상
인생에 애착이 안 생기고 그냥 다 포기하고 싶어져,절망감
그래서 창문을 보며 멍때릴 때도 있고.,우울감
심하게 답답해,초조함
그런 거 있잖아요. 미워하고 싶은데 미워할 수가 없는 거.,분노
병실에만 있으니까 더 몽롱해지는 것 같아,불면
앞으로 계속 혼자 살 생각을 하니 너무 걱정이 되네요.,초조함
이마가 너무 넓어,일상
고독해지니까 잠을 못 자게 돼,외로움
졸려서 누우면 갑자기 눈이 말똥해져.,불면
대학 졸업 하고 나니까 더 우울한 때가 많았던 것 같아.,우울감
체력도 급격하게 나빠진 게 느껴졌어요.,피로
암울하니까 괜히 소주만 찾아,우울감
문제는 음악도 영화도 슬픈 것만 찾게 된다는 거예요.,슬픔
짜증을 자꾸만 내게 돼,초조함
아니야... 더 키우고 싶지 않아,일상
인관관계 맺는 게 피곤해,일상
더워서 잠을 못자,일상
여드름 손으로 짰어,일상
아침에 특히 신경이 곤두서는 것 같아,식욕저하
근데 진짜 그렇게 시비가 붙으면 화가 나서 참을 수가 없어.,감정조절이상
실수할까봐 매일 전전긍긍해,죄책감
밀키트는 어디서 구입하셨는가?,일상
엄마는 제가 진짜 미쳤다면서 막 화를 내시는데 그것도 다 짜증나요.,초조함
미용 몸무게하고 싶다,일상
남편이랑 대화를 하면 내가 한심하고 가치 없는 인간처럼 느껴져,절망감
퇴근길 엄청 막히네,일상
어쩜 이렇게 재미있는 일이 하나도 안 생기는지 모르겠어,외로움
그리고 집에 와서도 괜히 강아지한테 화를 내게 돼요.,분노
원래 외로움 안 탔는데 요즘에는 문득 외롭다는 생각이 들어요.,외로움
사람들이 저한테 너무 완벽한 모습만 원하는 거 같기도 해서 버겁기도 하고요.,무기력
기분이 계속 다운되니까 사람 만나는 일이 귀찮아,초조함
괜히 움츠러들어.,자신감저하
내 비참한 인생,절망감
그러다 보니 잠을 되게 옅게 자서 항상 피곤하고,불면
짜증나서 밥 먹기도 싫고 만사가 귀찮네,식욕저하
어쩌다 내가 이렇게 된거지?,절망감
우리 신랑은 안 해본게 없네,일상
누구나 힘든거지?,일상
목돈 만들기,일상
핸드폰이 느려터졌어,일상
이상이 없는데 증상은 자꾸 심해지니까 너무 불안해요.,초조함
밥 먹을 때도 쓸쓸해요,외로움
내 인생이 너무 비참하게 느껴진다,절망감
계속 불안하고 마음이 진정이 안되길래 약국에서 진정제를 사먹었는데 아무 소용이 없어.,불안
오빠때문에 뚱뚱해졌어,식욕증가
눈물이 났는데 적적해서 그랬던 것 같아,외로움
연락 안오면 걱정돼,일상
그렇게 자다깨다 반복하니까 잠을 잔 것 같지도 않아.,불면
40알 정도 모았는데 한번에 먹었어요.,자살충동
별거 중인 남편한테 전화해서 펑펑 울었어.,슬픔
잠도 안 와서 머리도 지끈거리고,불면
태어나서 이렇게 초조하고 피곤한 적은 없었던 거 같아,초조함
딱 좋아,일상
친구들을 만나도 공허함,상실감
하루하루가 후회의 연속이야.,죄책감
제왕절계 앞두고는 너무 슬프고 죄책감만 생기는 것 같아,슬픔
이 지구에 나만 존재하는 거 같아.,외로움
주위에서 힘들게 할 때마다 제일 고달파요,외로움
내가 너무 작은 사람같아서 사는게 괴롭게 느껴져,자존감저하
졸업 사진 망했다,일상
시험 없어지면 좋겠다.,일상
다들 나를 해코지하려는것 같아서 아무도 만나기 싫어,자존감저하
그냥 내버려 둬 주었으면,일상
좌절감이 너무 지독하게 느껴져,절망감
분리불안을 느낀 건 꽤 오래 됐어요,불안
휴학할까,일상
나이프의 차가운 느낌이 생각나서 불안하고.,불안
그에 비해 나는 전문대학을 나왔고..그 사람 만큼 똑똑하지도 않고..너무 초라하게 느껴지는거야.,자존감저하
다른 산모들은 다 건강한 거 같은데 나만 아닌 거 같아서 신경질 나,초조함
뜬눈으로 밤을 꼬박 새울 때도 있어.,불면
근데 비가 그칠 기미가 안 보여서 슬슬 불안해지더라.,불안
연예인 걱정이 제일 쓸데 없어,일상
그럼 너 사진을 찍는건 별로 안 좋아해?,일상
걱정이 돼서 밤에 잠이 안 와.,초조함
침대에서 자면 잠이 진짜 안 와요,불면
집에 돌아오면 힘이 쑥 빠져,피로
정말 내가 너무 한심하다,자존감저하
이렇게 또 늙어간다,일상
힘든 일은 안 했는데 나른해,피로
하고 나면 몸 아프나,일상
그런데 너무 무료한 거지.,무기력
학교를 왜 가는지 모르겠어.,감정조절이상
살고 싶은 맘이 안 들어,자살충동
정신적으로 더 버틸 수가 없었어.,무기력
혼전 임신이라 친구들이 빈정대는 것처럼 느껴졌어.,자존감저하
위염인 줄 알았는데 암이었다는 사람도 있었고 걱정이 되지.,초조함
근데 최근 들어서 먹는 걸로 스트레스를 풀고 있어요.,식욕증가
그치 키키 괜히 프로게이머가 많은 나라가 아니야,일상
모든 일에 무감각해져서 즐거운 일도 없고,감정조절이상
내 손에 남은 게 뭐가 있나 싶어요.,감정조절이상
시부모님이랑 대화할 때 나를 업신여긴다는 생각이 들더라고.,자존감저하
저는 병원냄새는 지긋지긋해요.,초조함
내일이 예정일인데 아무 소식도 없고 가만히 있을 수가 없네,초조함
너무 안 먹으니까 한 달에 3키로그램씩 빠져서 지금은 33키로까지 내려갔어.,식욕저하
"쉽게 화가 나고, 예민하게 반응하게 돼요.",초조함
아침에 과식을 제일 많이 하는 것 같아,식욕증가
속았나,일상
엄청난 증오감과 함께 허탈해요,분노
근데 우울증이 그렇게 심한 건 아닌 것 같아서 치료는 안 받았어요.,우울감
내가 그 때 요리를 하고 있었는데 그 말 듣자마자 칼 들고 찌르고 싶었어.,분노
아무리 자도 몸이 뻐근한 게 애기 때문인가 봐,불면
아이성별을 알고 나서부터 자꾸 허망하다는 생각이 들어,슬픔
오늘 또 하루 살았네,일상
교통사고로 아기를 잃고 나니까 세상에 희망이 사라진 느낌이었어,절망감
뒤룩뒤룩해져서 그냥 가만히만 있게 돼,식욕증가
기숙사 살면 불편해?,일상
방송에서 독도는 우리땅이라고 했는데,일상
몸이 무거우니까 그냥 멍,우울감
아기 가지고서 학교를 계속 다니려니 너무 피곤하고 몸도 무겁다,피로
내가 애정을 제대로 못 주는 거 같아서 애가 불쌍해,죄책감
태교로 기분전환을 하려고 해도 이게 다 무슨 의미인가 싶다니까,슬픔
시댁만 가면 입맛도 없고 힘도 안 나,식욕저하
출산이 걱정돼,초조함
몸 관리를 제대로 못 한 내가 미워져,죄책감
대중교통 전도사는 오늘 뭐타고갔노,일상
하나에 집중 못 하는 제가 한심한 것 같기도 하고,집중력저하
누가 미행하는것 같아서 자꾸 걸음이 빨라져요,자존감저하
아무튼 갑자기 짜증이 확 나서 동생이랑 대판 싸웠어.,감정조절이상
모기가 너무 많아.,일상
근데 대학 들어오니까 또 우울해져가지고,우울감
그 쿵쿵거리는 소리가 들리는 것 같아서 막 가만히 있어도 불안해지고 그래.,초조함
시어머니가 너무 싫은데 그게 남편을 배신하는 일 같아,죄책감
불면증도 심한 편이었는데 시험 전날에는 거의 못 잤어.,불면
산다는건 뭘까?,일상
실망 안시키면 좋겠다,일상
한 수저만 뜨고 못 먹겠어서 바로 내려놔.,식욕저하
어느 순간부터 자신감이 바닥을 친 것 같아.,자신감저하
이유없이 체해,식욕저하
불쌍해 하면 안 되는데 애들이 너무 불쌍하고,슬픔
회사에서 나를 너무 무시하니까 내가 정말 가치 없는 인간처럼 느껴졌어,절망감
저녁에 특히 소화가 안 돼,식욕저하
나 갖고 장난친건가,일상
그렇게 대판 싸우고 나서 신경쇠약이 온 것 같아요.,감정조절이상
3년 전에 죽으려고 했던 적이 있어요.,자살충동
오늘도 뭘 할지 몰라서 그냥 하던 대로 기타를 쳤는데 누가 날 좀 도와줬으면 좋겠어.,초조함
만삭이라 그런지 몸이 처져,피로
최근 들어 그렇게 젓가락질 하나 하는 것도 힘들어요.,무기력
정신이 너무 산만해서 안정이 안 되는 것 같아,슬픔
그리고 가만히 있다가도 엄청 불안해져요.,불안
사람들 앞에 서서 말하려고 하면 정말 긴장 돼서 죽을 것 같아.,초조함
그때 같이 갈등을 이겨냈으면 지금도 덜 힘들텐데..,죄책감
싫은 사람과 같이 있으면 정말 너무 싫어요,분노
나른해서 아무 일도 못 해,피로
식사 양이 줄어서 눈물 나,식욕저하
자꾸 깨니까 낮에 정신을 못 차리겠어,불면
"절망했고, 체념했고, 그래서 슬픈 것 같아",슬픔
안절부절못해서 손에 물건이 있으면 다 조져놔,초조함
새벽이 유달리 조용하잖아. 그 때 혼자 깨있으면 진짜 더 우울해져.,우울감
얘들아 너네 군대에서 만난사람들 전역하고나서도 만나?,일상
엄마가 너무 보고싶었다.,슬픔
살기 싫어 죽을 것 같아요,자살충동
그나마 약을 먹고 쉬어서 두시간 정도 자는 것 같아.,불면
너무 원망스럽고 미워서 미쳐버릴 것 같아,분노
일단 고용노동부에 물어보긴 했는데 아직도 너무 화가 나.,분노
되는 일이 없으니까 자꾸 처지고 의욕이 안 생겨,우울감
갑자기 생겨난 아이로 이제 내 인생은 어떻게 되나 싶어서 허무하고 슬픈 것 같아,슬픔
너무 힘이 없어서 일상 생활이 힘들어졌어,피로
쓸데없는 걱정이 너무 심해,불안
차 기름값이 또 올랐네,일상
누군가랑 대화를 하다 보면 내가 너무 하찮게 느껴져.,자존감저하
저는 그 앞에서 아무말도 안나왔어요.,자신감저하
그리고 엄마가 조금만 지적을 해도 금방 화가 나.,분노
그래서 짜증나서 아예 연습도 안 했어. 짜증나서.,초조함
