utterance,intent
"올해는 그냥 제사 음식을 시켜서 할까 싶은데, 그거 알아보는 것도 귀찮네.",무기력
"다 귀찮고, 잠만 자고 싶어.",무기력
요즘에 왜 이렇게 만사가 다 귀찮고 신경쓰기가 싫어지는지 모르겠어.,무기력
"뭔가 하고 싶은 마음이 전혀 생기지 않고, 다 귀찮아.",무기력
근데 요즘에는 다시 만사가 귀찮고 힘들어요.,무기력
알바를 구하는 게 너무 귀찮아.,무기력
"밥도 먹기 싫고, 모든 게 다 귀찮고 방학 때 집에만 있었어요.",무기력
"마음은 그러지말아야지 하는데, 피곤하고 일도 안되고 하니까 짜증만 나고, 모든 게 다 귀찮고 그러네요.",무기력
술을 안 마시니까 기운이 없어요.,무기력
하기 싫은 건 그냥 안 했어요.,무기력
그런데 다른 뭔가를 할 기력이 안 나.,무기력
잠깐 그럴 줄 알았는데 계속 무기력하더라구요.,무기력
스스로가 나무 토막 같아요.,무기력
기력이 없어요.,무기력
누가 나를 이 무기력함에서 건져줬으면 좋겠어.,무기력
너무 기운이 없다,무기력
근데 그거랑은 별개로 저 자체가 되게 무기력해졌어요.,무기력
학교에 오니까 다시 무기력해졌어.,무기력
다음날에는 다시 무기력해져요.,무기력
한없이 무기력해지고 침체하기 시작했어.,무기력
근데 언젠가부터 그냥 되게 무기력한 거야.,무기력
무기력함이 없어지지 않아요.,무기력
계속 이러다 보니까 되게 무기력해지는 것 같아.,무기력
요즘 그냥 무기력해,무기력
무기력해.,무기력
그냥 무기력해,무기력
늘 피곤하고 무기력해,무기력
무기력하다,무기력
무기력해지고 가족들한테 짐만 돼.,무기력
무기력하고 잠도 못 자고 어지럽고 해서 대학병원에 입원했었어.,무기력
한동안 무기력했는데 요즘은 정신 차려서 다시 열심히 살고 있어요.,무기력
항상 무기력하고 두통도 자주 오는 편이야.,무기력
모든게 무기력하고 아무런 감정이 안느껴져요.,무기력
내 의지와 상관없이 겪어야 되는 문제들일때 되게 무기력해.,무기력
그런데 사고 후부터 무기력해졌어.,무기력
진짜 그냥 무기력해져서 제대 할 때 쯤에는 성격이 아예 확 변했어.,무기력
와이프가 왜 이렇게 게으르냐고 계속 잔소리를 해.,무기력
고등학교 때 무기력하고 그런 게 심해진 거 같아요.,무기력
고등학교 때부터 무기력했어. 하기 싫은 일은 절대 안 했지.,무기력
"감흥을 주는 일이 없고, 무기력해요.",무기력
연애를 하지 않으면 매사에 무기력해.,무기력
왜 이렇게 자주 무기력해지는지 모르겠어요.,무기력
근데 일을 하지 않을 때는 좀 무기력해져요.,무기력
나는 왜 이렇게 의욕이 없을까.,무기력
뭐 하고 싶지도 않아.,무기력
뭔가 하고 싶은 의욕이 하나도 안 생기고,무기력
매사 의욕이 안 난다고 해야 하나?,무기력
손가락 하나 까닥하기 싫더라고요.,무기력
그렇다고 다른 일을 해보자고 생각해도 특별히 하고 싶은 것도 없고 그래.,무기력
수업 들으러 가기도 싫고 그냥 계속 무기력해요.,무기력
얼른 다시 시작해야 한다는 거 아는데 아무 것도 하기 싫었어.,무기력
근데 대학은 가야 하니까 공부는 하는데 다 하기 싫어요.,무기력
아무것도 하기 싫어서 죽겠어요.,무기력
그냥 다 관두고 싶어.,무기력
밥도 먹기 싫고 아무것도 하기 싫어요.,무기력
아무것도 하기가 싫어요.,무기력
아무것도 안 하는데 더 아무것도 하기 싫어.,무기력
손가락 하나 까닥하기도 싫다.,무기력
이러니까 그냥 아무 것도 하기 싫고 모든 게 다 귀찮아.,무기력
아무것도 안 하고 살면 천국일 것 같아.,무기력
꼭 뭘 해야 해야만 해? 아무것도 안 하고 살 수도 있잖아.,무기력
아무것도 안 하고 싶어.,무기력
"모르겠어, 뭔가를 더 하고 싶지도 않고 원하고 싶지도 않아.",무기력
그러고 나니까 진짜 모든 일이 다 하기 싫어지더라구요.,무기력
손가락 까딱하기도 싫어요.,무기력
다음 주면 재수학원 개강이어서 가야 하는데 그냥 아무 것도 하기 싫어서,무기력
볼일을 보고 나면 그렇게 의욕이 떨어져.,무기력
그냥 다 하기 싫더라고 모든 게 다 하기 싫었어.,무기력
그리고 아예 이제 아무 것도 하기가 싫어.,무기력
요즘에는 일도 손에 안 잡히고 아무 것도 하기가 싫어.,무기력
일하기도 싫어지고.,무기력
막상 휴학하니까 매일 늦게 일어나고 알바가기도 싫고 아무것도 하기 싫어.,무기력
그냥 전부 다 하기가 싫어요.,무기력
해야 하는 일 따위 없었으면 좋겠어.,무기력
하기 싫어. 하기 싫다고!!!!,무기력
나한테 해야하는 일들을 도라에몽이 해줬으면 좋겠어.,무기력
아무것도 안 해도 아무도 뭐라고 안했으면 좋겠어.,무기력
꼭 해야 하는 일들이 사라졌으면 좋겠어.,무기력
꼭 해야 하는 업무들이 없어졌으면 좋겠어.,무기력
누가 나 대신 일 좀 해줬으면 좋겠어.,무기력
내 고양이가 나 대신 일 좀 해줬으면 좋겠어.,무기력
아무것도 하기 싫더라.,무기력
"왜 사는지 모르겠고, 아무것도 하기 싫어.",무기력
특별히 하고 싶은 일도 없거든요.,무기력
아무 생각도 안 들고 평소와 달리 아무 것도 하기 싫고,무기력
근데 요즘 들어 갑자기 막 아무 것도 하기 싫어.,무기력
아무 것도 하기 싫어서 그냥 누워만 있고,무기력
돈만 펑펑 쓰고 아무것도 안 할래..,무기력
나는 왜 이렇게 아무것도 하고 싶지 않지,무기력
집에 있으면 손가락 까딱하고 싶지 않아요.,무기력
의욕이 많이 있지는 않았어..,무기력
아무것도 하기 싫고 누워만 있고 싶더라고.,무기력
"움직이기 귀찮고, 아무것도 하기가 싫어요.",무기력
진짜 아무것도 하기가 싫더라.,무기력
아무것도 하기 싫어요.,무기력
근데 요즘은 아무것도 하기 싫어요.,무기력
아무것도 하기 싫고.,무기력
아무것도 하기 싫어.,무기력
하고 싶은 생각도 없어.,무기력
아무 것도 하고 싶지 않고,무기력
안 깨어나고 싶어. 아무것도 안 하고 싶어.,무기력
그렇게 사사건건 간섭을 받다 보니까 나중엔 그냥 아무 것도 하기 싫어지더라.,무기력
"아무것도 하기 싫고, 기분 변화가 심해요.",무기력
아침에 일어나서 너무 가기 싫으면 부장님한테 전화해서 아프다고 거짓말하고 안 나가고 그랬어요.,무기력
"아무것도 하고 싶지 않고, 아무것도 못하겠어.",무기력
근데 어제도 그냥 가기 싫어서 안 갔어요.,무기력
다시 공부를 준비할 힘이 안 나.,무기력
이러니까 원래 하던 공부도 잘 안 되고 그냥 모든 게 다 하기 싫어.,무기력
뭘 해야겠다는 마음도 안 생기고 잠도 안와서 맥주를 많이 마시고 잤어.,무기력
무기력해져서 집으로 돌아갔어.,무기력
그래서 집에 오면 아무것도 하기 싫고 무기력해요.,무기력
기분도 계속 가라앉고 아무 것도 하기 싫고,무기력
일도 하기 싫고 사람도 만나기 싫고,무기력
여태껏 이런 적이 없었는데 요즘은 정말 아무것도 하기 싫고 힘도 없어.,무기력
퇴근하고 집에 오면 손가락 하나 까닥하기 싫어서 밥도 안 먹고 누워있기만 해.,무기력
아무것도 먹고 싶지 않고 아무것도 하고 싶지 않아.,무기력
밥 차리는 것도 싫고 숟가락 드는 것도 싫고,무기력
뭘 하든 별로 하고 싶지가 않고 계속 어지럽고,무기력
애 밥 먹이고 유치원 데려다주고 하는 일도 다 하기 싫고.,무기력
아무 것도 하기 싫어서 종강하자마자 집에만 틀어박혀 있고,무기력
제사 음식 하기 싫다.,무기력
기운도 하나도 없고 하고 싶은 일도 없고. 그냥 무슨 욕구 같은 게 없고,무기력
"뭘 하고 싶은 의지가 없고, 기운도 없어요.",무기력
"임용 안 붙으면 취업해야 하는데, 하고 싶은 것도 없고",무기력
손 끝하나 움직이기 싫을 정도로 몸이 축축 처지고 하고 싶은 게 없어.,무기력
계속 이런 생각만 드니까 모든 일이 다 하기 싫은 거예요.,무기력
아무 것도 하기 싫고 뭘 할 생각도 안 들고,무기력
무기력하고 의욕도 안 생겨요.,무기력
아무 것도 하기 싫고 의욕도 없고,무기력
모든게 하기 싫고 사는게 아무 의미가 없는거 같아요.,무기력
"밖에 나갈 힘도 없고, 의욕도 없는 것 같아.",무기력
"무기력하고, 의욕도 없어.",무기력
정말 아무 것도 하기 싫거든요.,무기력
"용기도 없고, 자신감도 없고, 그냥 아무것도 하기 싫어요.",무기력
다시 취업 준비해야하는데 진짜 힘이 안 난다,무기력
아무 것도 하기 싫고 진짜 다 짜증나고.,무기력
청소하기 싫어서 지저분하게 만들지도 않아요.,무기력
"학교에 가기도 싫고, 모든 게 다 싫어요.",무기력
누가 나 대신 해줬으면 좋겠어.,무기력
이런 내가 너무 한심한데 뭘 해야 할 의욕이 없어서 너무 힘들다.,무기력
진짜 너무 힘들어서 아무 의욕도 안 생겨요,무기력
남편이랑 아이들 밥 해주기도 힘들어요.,무기력
집에서도 나가기 싫고 공부도 하기 싫고 아무 것도 하기 싫어요.,무기력
그냥 난 아무 것도 못 할 것 같고 의욕도 없는 것 같고,무기력
당분간은 아무것도 하고 싶지 않다고.,무기력
근데 요즘엔 하나도 즐겁지가 않아.,무기력
예능 프로를 봐도 하나도 안 웃기던데요.,무기력
배를 잡고 웃어본게 언제였나 싶어요.,무기력
요즘 왜 이렇게 하나도 즐겁지가 않냐.,무기력
그냥 내가 무미건조해진 거 같아.,무기력
인생에 재미있는 일이 하나도 없는것 같아.,무기력
그냥 삶이 재미가 없어.,무기력
그냥 죽고 사는 게 다 재미가 없고 사는 게 지루해.,무기력
재밌는게 없는 것 같아.,무기력
요즘은 사는게 재미가 없어.,무기력
"분위기가 너무 삭막하고, 삶이 무미건조해요.",무기력
인생이 너무 재미가 없어요.,무기력
그래서 그런지 모르겠는데 뭔가 지루해요.,무기력
그래서 강의 듣는 것도 도무지 재미가 없어.,무기력
가서도 수업을 열심히 듣는 게 아니니까 너무 지루해.,무기력
하는 일이 재미가 없어요.,무기력
따분해.,무기력
인생 정말로 따분하다.,무기력
뭐 특별히 하는 일 없어서 더 재미없다.,무기력
내가 재미를 못 느끼나.,무기력
그런데 너무 무료한 거지.,무기력
사는 재미가 없어.,무기력
클럽에서 다른 이성을 만나도 재미가 없어.,무기력
솔직히 인생이 무미건조해요.,무기력
사는게 재미가 없어요.,무기력
내 재미없는 인생,무기력
사는 게 지루하다.,무기력
지금은 전혀 즐겁지 않아.,무기력
이러지도 저러지도 못하고 그냥 살고 있어.,무기력
티비를 봐도 재미가 없어.,무기력
사는 게 재미없어.,무기력
TV 봐도 재밌지가 않아.,무기력
결혼하고 나니까 너무 재미없어.,무기력
애인이랑 섹스해도 재미가 없어.,무기력
가학적인 플레이하는 것도 질렸어.,무기력
야동을 봐도 재미가 없어.,무기력
인생이 진짜 재미가 없다,무기력
뭘 해도 다 재미가 없는 것 같아.,무기력
이젠 좀 지겨워.,무기력
사는 게 재미가 없어.,무기력
사는게 지긋지긋해.,무기력
살맛이 안 나요.,무기력
인생이 재미가 없어.,무기력
"근데 난 이상하게 재미가 없고, 뭐든게 다 귀찮지?",무기력
이대로 일하면서 사는 게 참 뭔가 재미도 없는 것 같고...,무기력
한 두 달 전부터 뭘 해도 재미가 없는 거야. 다 하기가 싫고.,무기력
그 정도로 요즘 삶이 재미가 없어.,무기력
쳇바퀴 도는 것 같은 일상이 싫어요,무기력
흥이 안 나요,무기력
당분간은 뭘 하고 싶지 않으니까 가족들도 날 내버려뒀으면 좋겠어..,무기력
좋아하는 연예인이 자살을 했어요. 그 후로 모든 게 재미없어졌어요.,무기력
사는 게 사는 거 같지 않고 기쁜 일이 하나도 없는 거 같아.,무기력
두 달 전부터 재미있는 게 아무것도 없어요.,무기력
아버지가 어거지로 시킨 일이라정말 죽지 못해 하고 있는데인생이 전혀 행복하지 않아요.,무기력
계속되는 알바 생활도 이제 지겹다.,무기력
남들은 명문대에 간걸 부러워했지만저는 하나도 행복하지 않았어요.,무기력
"하루종일 일에 매여서 일 생각만 하고, 별 것 아닌 건데 스트레스 받고...즐겁지가 않아.",무기력
인생이 재미없는 것 같아요.,무기력
이젠 지긋지긋해.,무기력
진짜 지겹다.,무기력
인생이 허무하게 느껴지고,무기력
정말 지독하게 허무해.,무기력
인간은 죽는다는 건 이렇게 허무하구나.,무기력
허무한 것 같기도 해.,무기력
그 때는 화가 난다기 보다 그냥 좀 허무했어요.,무기력
근데 점점 되게 허무한 기분이 드는 거예요.,무기력
맨날 모든 게 다 허무하고 부질없단 생각만 하게 돼.,무기력
근데 요즘 문득 모든 게 다 허무하다는 생각이 드는 거예요.,무기력
