utterance,intent
블랙박스로 보면 나올까,일상
블록체인이 뭐야?,일상
블록체인이 왜 이렇게 시끄러워,일상
블루투스 이어폰 살까,일상
블루투스 이어폰 편하겠지,일상
비 맞아서 옷 젖었어,일상
비 오기 시작하네,일상
비 오네,일상
비 오는 날,일상
비 오는 날 데이트,일상
비 오는 날은 만나서 뭐할까,일상
비 오는데?,일상
비 온다,일상
비 와,일상
비가 와서 눅눅해,일상
비꼬는 사람,일상
비만 판정 받았어,일상
비밀 지켜줄까?,일상
비밀 지킬 수 있을까,일상
비밀번호 기억안 나,일상
비밀번호 까먹었다,일상
비밀번호 뭐였더라,일상
비밀번호 자꾸 바꾸래,일상
비밀번호 자꾸 바꿔,일상
비밀연애 하고 있어,일상
비밀은 없는 거겠지,일상
비밀은 없어,일상
비밀이 너무 많은 거 같아,일상
비싼 명품 이제 그만 사야겠어,일상
비싼 선물 부담스럽나.,일상
비싼게 맛있어,일상
비오는날 뭐할까?,일상
비오는날 뭐해?,일상
비오면 마중 나와 주는 사람 있어서 좋다,일상
비정규직 서럽다,일상
비정규직 차별,일상
비정규직은 사람도 아닌가,일상
비정규직이라 차별받아,일상
비타민 먹어야지,일상
비타민 사서 먹어야겠다.,일상
비트코인 날림,일상
비트코인 망함 한강 가자,일상
비트코인,일상
비행기 타러 간다!,일상
비행기 타러 공항 간다,일상
비행기표가 너무 비싸,일상
비행기표가 왜이렇게 비싸,일상
빙빙 돌려서 말하지 말고 다이렉트로 말했으면,일상
빙수 맛있다,일상
빚 때문에 죽을 것 같아,일상
빚이 너무 많아,일상
빠떼리 나감,일상
빡빡한 일상,일상
빨래 끝,일상
빨래 다했다.,일상
빨래했어.,일상
빨리 걷다가 넘어질뻔,일상
빨리 정규직 하고 싶다,일상
빵 먹어야지,일상
빵 한 개만 먹어야지,일상
빵꾸난 양말 봤나,일상
빼빼로 만들어 주면 좋아할까,일상
빽 선물 받았어,일상
빽 선물 해도 될까,일상
뻔하다,일상
뻘짓 한 느낌 싫다,일상
뿌리 염색 다시 해야 되겠다,일상
뿌염해야지,일상
사과를 안해,일상
사과할 사람은 사과를 안해,일상
사귀고 싶어,일상
사내에서 비밀 연애 하고 있어,일상
사는 게 허무해요,일상
사는게 날 너무 지치게 해,일상
사다리타기 맨날 꽝이야,일상
사다리타기 맨날 운이 안 좋아,일상
사람 관리하는 게 제일 힘들어,일상
사람 만나는 거 너무 어려워,일상
사람 만나는 게 쉽지 않아,일상
사람 만나는 게 피곤해,일상
사람 많아서 기다려야할지도,일상
사람 사이에 있어도 외로워,일상
사람들은 왜 이렇게 날 힘들게 할까,일상
사람들은 왜 이렇게 신경쓸까,일상
사람들이 나 이상하대,일상
사람들이 나 좀 좋아해줬으면,일상
사람들이 날 너무 힘들게 한다.,일상
사람에 치여,일상
사람은 많은데 외로워,일상
사람은 진짜 다른 가봐,일상
사람의 마음을 얻는게 어려워,일상
사람이 제일 무서워,일상
사랑니 나나봐,일상
사랑니 나는 거 아프다,일상
사랑니 나는 것 같아 아파,일상
사랑니 아파,일상
사랑한다고 말해줘,일상
사소한 걸로 트집잡는 사람 어떡해?,일상
사수 좋아하는 거 같애,일상
사수가 깐깐하게 군다,일상
사수가 일을 너무 못하네,일상
사수님 너무 좋아,일상
사업 구상,일상
사업 구상하고 있어,일상
사업 시작해도 될까,일상
사업 해볼까?,일상
사이코가 너무 많아,일상
사장이 월급을 안줘,일상
사전뜻이 이상해,일상
사전이 이상해,일상
사진 업로드해야겠다.,일상
사진 예쁘게 찍고 싶다.,일상
사진 올려야지,일상
사진 잘 찍고 싶어,일상
사진 정리 언제 다 하냐,일상
사진 정리가 안돼네,일상
사투리 귀여워,일상
사투리쓰는게 귀여워,일상
사표 낼까?,일상
사표 던지고 나오고 싶어,일상
사회생활에서 인간 관계가 어려워,일상
사회에서 좋은 사람 만날 수 있을까?,일상
사회에서도 좋은 사람 만날 수 있어?,일상
사회에서도 좋은 사람 많이 만날 수 있을까?,일상
산 넘어 산이네,일상
산다는건 뭘까?,일상
살 게 없네,일상
살 때문에 교복이 잘 안들어가,일상
살 만한게 없네,일상
살 좀 빼고 싶다,일상
살 좀 빼야되는데,일상
살 쪄서 교복이 껴,일상
살만해?,일상
살아서 좋은점,일상
살아야 하는 이유,일상
살이 안 쪄,일상
살이 안빠져,일상
살찐 거 같아,일상
삶에 지쳤어,일상
삼겹살 구워 먹고 싶다.,일상
삼겹살 구워 먹어야지,일상
삼겹살 구워야지,일상
삼겹살 냄새,일상
삼겹살 냄새 다 벴어,일상
삼겹살 먹고 싶다,일상
삼겹살에 소주,일상
삼겹살에 소주 먹고 싶어,일상
상 받고 싶어,일상
상 받으면 좋겠지?,일상
상 받을 거 같아,일상
상 좀 받아야 할텐데,일상
상관 없는 이야기만 해,일상
상사 너무 싫은데 좋아질 수 있을까?,일상
상사가 갈궈.,일상
상사가 미울 때,일상
상사가 미워,일상
상사가 진짜 미쳤다,일상
상사에게 안부 인사도 해야 돼?,일상
상사한테 또 깨졌어,일상
상사한테 또 혼남,일상
상의도 안하고 왜 혼자 결정 하지?,일상
상의도 없이 왜 그런 결정을 하지?,일상
상처 안 받고 싶다,일상
상처 좀 안 받고 싶다,일상
상처받았어,일상
상황이 안 좋아,일상
상황이 최악이다,일상
새 신발 샀어,일상
새 신발 선물 받았다,일상
새 옷 샀다,일상
새 운동화 사야지,일상
새 이불 덮었어,일상
새 집 가기로 했어,일상
새 집 샀어,일상
새 집으로 이사 가기로 했어,일상
새 휴대폰이 갖고 싶어,일상
새로운 게임 없나?,일상
새로운 곳에 적응을 못해,일상
새로운 공부 시작해도 될까,일상
새로운 마음으로,일상
새로운 마음으로 시작,일상
새로운 베프가 필요해,일상
새로운 베프를 만들고 싶어,일상
새로운 사람 만나는 게 스트레스야,일상
새로운 사랑이 찾아올까,일상
새로운 일 벌려도 될까,일상
새로운 일 해도 될까,일상
새벽 감성,일상
새벽되니까 감성적으로 되네,일상
새신발 샀는데 비와,일상
새신발 신고 놀러 가야지,일상
새신발 신고 좋은 곳 가야지,일상
새신발 신었는데 비와,일상
새이불 뽀송뽀송,일상
새치가 왜 이렇게 많을까,일상
새치가 왜 이렇게 많이 나지?,일상
새폰 케이스로 새옷 입혀 줄까,일상
새학기 준비 좀 해볼까,일상
새학기 준비해야지,일상
새학기 필기구 좀 사야지,일상
새학기 학용품 사야지,일상
새해 복 많이 받아!,일상
새해다!,일상
샌드위치 먹고 싶어,일상
샌드위치 생각 나,일상
샐러드 먹어야지,일상
생각 안나,일상
생각 없이 말했어,일상
생각만 해도 땀나네,일상
생각만 해도 마음이 무거워,일상
생각만해도 좋아,일상
생각보다 오늘 너무 춥네,일상
생각없이 말했어,일상
생각없이 상처줬어,일상
생각이 불순,일상
생각이 불순해져,일상
생각이 전혀 안나,일상
생각한 데로 안돼서 고민이다.,일상
생각할 수 있어?,일상
생각할 시간 조차 없어,일상
생각할 시간도 없는 느낌,일상
생각할수록 머리 아파,일상
생각해주는 척만 한거였어,일상
생각해주는 척하더니 더한 사람이었어,일상
생강차 끓여 먹어야겠다,일상
생강차 먹어야겠다,일상
생리통 너무 심해,일상
생리통 때문에 배 아파,일상
생리통 심해,일상
생판 모르는 사람이 아는척해,일상
생활비 다 썼네,일상
샤워가운 완전 유용해,일상
샤워가운 있으니까 좋다,일상
샤워하는데 밖에서 소리나서 쫄았어,일상
샤워하는데 창문 밖에서 소리나서 개쫄음,일상
서류도 안돼,일상
서류에서 떨어졌어.,일상
서류에서 떨어지다니,일상
서비스센터 가야겠네,일상
서비스센터 가야하게 생겼네,일상
서울 근교 데이트 추천해줘,일상
서울 근교에서 갈만한 곳 추천,일상
서점 왔어,일상
서점에 들렀어,일상
서핑 출발,일상
서핑하러 가고 싶다,일상
서핑하러 가야지,일상
선 들어왔어,일상
선 많이 볼거 같아,일상
선 볼까?,일상
선물 주세요,일상
선물로 인형 받았어,일상
선물받고 싶어,일상
선배가 선배같지 않아,일상
선배가 이상해,일상
선생님 좋아해,일상
선생님이 나만 뭐라고 해,일상
선생님이 나만 미워해,일상
선생님이 나한테 왜 그럴까?,일상
선생님이 좋아,일상
선생님이 차별하는 것 같아,일상
선생님이 친구랑 차별해,일상
선생님한테 선물 줘야 된대,일상
선생님한테 선물한대,일상
선이 많이 들어오네,일상
선자리 들어왔어,일상
선택 장애 같아,일상
선택 장애 있는 거 같아,일상
선택이 어려워.,일상
선풍기 틀어도 더워,일상
선풍기가 있어도 소용 없어,일상
선풍기만으로 안 되는 더위,일상
설날인데 볼 게 없어,일상
설날인데 재밌는거 안해,일상
설명 좀 해봐,일상
섬유유연제 향 좋다,일상
섬유유연제 향 좋은거 사야겠지,일상
성격이 안 맞나봐,일상
성격이 완전 반대야,일상
성격이 점점 날카로워져,일상
성공하고 싶다,일상
성공하면 계속 좋을 줄 알았는데,일상
성공하면 끝일줄 알았는데,일상
성공할 수 있을까,일상
성공할 수 있을까?,일상
성덕 되고 싶다,일상
성덕 되면 내 마음도 편해 지겠지,일상
성적 좀 좋았으면,일상
성적표 보시면 화내실텐데,일상
성형 견적 받아볼까,일상
성형 무서워,일상
성형 상담 받아 볼까,일상
성형 안해도 예쁜데,일상
성형 해도 될까,일상
성형할까,일상
세금 너무 많아,일상
세금 너무 많이 내는 거 같애,일상
세뱃돈 받았어 호호,일상
세뱃돈 받음,일상
세상엔 힘든 게 많다,일상
세상은 불공평해,일상
세상이 너무 무서워,일상
세상이 무서워,일상
세탁기 돌리는 중,일상
세탁소 가기 귀찮네,일상
세탁소 가기도 귀찮네,일상
셀카 잘 찍고 싶다,일상
셀카 잘 찍는 방법,일상
셀카 잘 찍어서 올리고 싶다.,일상
셀카 좀 잘 찍고 싶다,일상
셀카만 계속 찍어,일상
셀프 신행준비 팁 알려줘,일상
셀프웨딩 어떨꺼 같아,일상
셀프웨딩 해볼까,일상
셀프웨딩 힘든만큼 보람될까?,일상
셀프웨딩 힘들겠지,일상
셀프웨딩이 유행이래,일상
셀프인테리어 해볼까,일상
소개받았는데 카톡으로 연락 중,일상
소개받은 사람이랑 카톡으로 연락 중,일상
소개팅 시켜줘,일상
소개팅 하고싶다,일상
소개팅 해주고 욕먹음,일상
소개팅남 연락이 없어,일상
소개팅도 안 들어와,일상
소개팅으로 잘되기도 하나?,일상
소개팅으로 잘된 사람도 있나?,일상
소개팅이 왜 안 들어올까,일상
소개팅하고 연락이 안 와,일상
소개팅한다!,일상
소개해 준다는 사람도 없어,일상
소나기 내려,일상
소리지르고 싶어,일상
소문 날까봐 무서워,일상
소문이 안 좋아,일상
소액결제 엄청 나왔어,일상
소오름 쫙,일상
소원 뭐 말하지,일상
소원하는 대로 이루어졌으면.,일상
소통이 안돼,일상
소화가 안돼,일상
소화시켜야 하는데 움직이기가 싫어,일상
소화제 먹어야 겠다,일상
소화제 먹어야겠다,일상
속상해,일상
속았나,일상
속이 계속 안 좋아,일상
속이 안 좋아,일상
속이 영 안 좋아,일상
속이는 거 더 못하겠어,일상
속이는 거 더 이상 못하겠어,일상
손 베였어,일상
손 시려,일상
손 얼것 같음,일상
손 얼겠다,일상
손 잡았어,일상
손가락이 가늘고 긴 사람,일상
손가락이 예쁜 사람,일상
손님 싫어,일상
손님 오는 거 싫어,일상
손목 아파,일상
손목 아프다구,일상
손발이 차가워,일상
손수건 가지고 다닐걸,일상
손수건 안 가지고 나왔어.,일상
손이랑 발이 차가워,일상
손톱 정리 좀 할까,일상
손톱이 길어,일상
손톱이 너무 길어,일상
손톱이나 깎아야지,일상
손톱이나 짧게 깎아야지,일상
쇼핑 좀 해볼까,일상
쇼핑 중독인가봐,일상
쇼핑이나 할까,일상
쇼핑하고 싶다,일상
쇼핑했더니 힘드네,일상
숏컷 해볼까?,일상
숏컷트 어울릴까?,일상
수강신청 망했어,일상
수강신청 폭망,일상
수건 썩었어,일상
수건에서 냄새나,일상
수능 떨린다,일상
수능 어떻게해,일상
수능 잘 보는 방법,일상
수능시험에서 좋은 점수 받는 방법,일상
수도가 얼었나 물이 안나와,일상
수도가 얼었나봐,일상
수면양말 겁나 따뜻,일상
수면양말 포근포근 따뜻하다,일상
수박 맛있어.,일상
수박 먹어야지,일상
수분크림 듬뿍 바르고 자야겠다.,일상
수분크림 바르고 자면 나아질거야,일상
수상한 느낌이 든다,일상
수업시간 내내 잤어,일상
수염 기르고 싶다,일상
수염 기를까,일상
수염 길러볼까,일상
수염 미는 게 낫겠지,일상
수염 자르는 게 낫겠지,일상
수염 자르지 말까,일상
수영 막 잘하고 싶다.,일상
수영 배울까?,일상
수영 잘하고 싶어,일상
수영장 같이 가려고 해,일상
수영하러 다닐까?,일상
수제 빼빼로 어때?,일상
수족냉증이야,일상
수줍게 웃는게 귀여웠어,일상
수줍게 웃어주던 너,일상
수학여행가는데 옷 뭐입을까,일상
수학여행가는데 입을 게 없어,일상
수학여행때 뭐 입지?,일상
숙제 까먹었다.,일상
숙제 산더미,일상
숙제 안 한 듯,일상
숙제가 쌓여가,일상
숙취 때문에 지끈거려,일상
숙취 장난 아니야,일상
순간의 화를 못 참겠어,일상
술 고프다,일상
술 끊을거야,일상
술 땡겨,일상
술 마셔도 안 취해,일상
술 마시고 망가질테닷,일상
술 마시고 싶다,일상
술 마시러 가고 싶다,일상
술 많이 마셔야지,일상
술 먹고 싶어,일상
술 먹고 지갑 잃어버렸어,일상
술 먹고 카드 긁었어,일상
술 먹고 카드 너무 긁었어,일상
술 먹고 필름 끊겼어,일상
술 먹는 거 말고 친구랑 뭐하지,일상
술 먹으러 갔는데 연락이 안돼,일상
술 먹으면 연락이 안돼,일상
술 먹을 줄 알아?,일상
술 안 먹으면 친구랑 뭐하지,일상
